Open Time,Open,High,Low,Close,Volume,Middle Band,Standard Deviation,Upper Band,Lower Band,Upper Touch,Lower Touch,Reentry Upper,Reentry Lower,Squeeze,Squeeze Signal,Bollinger Bounce Buy,Bollinger Bounce Sell,Double Bottom,Double Top
2024-12-18,106133.74,106524.98,100000.0,100204.01,50307.99755,99683.113,3171.2581561130933,106025.62931222618,93340.59668777381,False,False,True,False,12685.032624452375,False,False,False,False,False
2024-12-19,100204.01,102800.11,95700.0,97461.86,55147.398,99683.20599999999,3171.1895565496566,106025.58511309931,93340.82688690067,False,False,False,False,12684.758226198639,False,False,False,False,False
2024-12-20,97461.86,98233.0,92232.54,97805.44,62884.1357,99753.07849999999,3110.0325167262486,105973.14353345249,93533.01346654749,False,False,False,False,12440.130066904996,False,False,False,False,False
2024-12-21,97805.44,99540.61,96398.39,97291.99,23483.54143,99758.41900000001,3105.479252161644,105969.3775043233,93547.46049567671,False,False,False,False,12421.91700864659,False,False,False,False,False
2024-12-22,97292.0,97448.08,94250.35,95186.27,19353.83036,99725.70150000001,3152.025373129553,106029.75224625912,93421.6507537409,False,False,False,False,12608.10149251821,False,False,False,False,False
2024-12-23,95186.28,96538.92,92520.0,94881.47,32810.76703,99677.2905,3221.361728109449,106120.0139562189,93234.5670437811,False,False,False,False,12885.446912437794,False,False,False,False,False
2024-12-24,94881.47,99487.99,93569.02,98663.58,23674.22488,99681.1035,3220.0485350281156,106121.20057005623,93241.00642994377,False,False,False,False,12880.194140112464,False,False,False,False,False
2024-12-25,98663.58,99569.15,97632.02,99429.6,14474.1651,99805.302,3156.2592130897306,106117.82042617946,93492.78357382053,False,False,False,False,12625.036852358928,False,False,False,False,False
2024-12-26,99429.61,99963.7,95199.14,95791.6,21192.36727,99607.84,3281.5536736714303,106170.94734734285,93044.73265265714,False,False,False,False,13126.21469468571,False,False,False,False,False
2024-12-27,95791.6,97544.58,93500.01,94299.03,26501.26429,99331.192,3488.370406953453,106307.9328139069,92354.4511860931,False,False,False,False,13953.481627813802,False,False,False,False,False
2024-12-28,94299.03,95733.99,94135.66,95300.0,8385.8929,99040.7125,3573.3374972964994,106187.38749459299,91894.037505407,False,False,False,False,14293.349989185983,False,False,False,False,False
2024-12-29,95300.0,95340.0,93009.52,93738.2,13576.00578,98863.79900000001,3748.573033809872,106360.94506761976,91366.65293238027,False,False,False,False,14994.292135239491,False,False,False,False,False
2024-12-30,93738.19,95024.5,91530.45,92792.05,27619.4225,98673.7515,3960.1398352623314,106594.03117052466,90753.47182947534,False,False,False,False,15840.559341049317,False,False,False,False,False
2024-12-31,92792.05,96250.0,92033.73,93576.0,19612.03389,98296.3015,4072.374994875134,106441.05148975027,90151.55151024973,False,False,False,False,16289.499979500542,False,False,False,False,False
2025-01-01,93576.0,95151.15,92888.0,94591.79,10373.32613,98025.6765,4132.298626314679,106290.27375262936,89761.07924737064,False,False,False,False,16529.194505258725,False,False,False,False,False
2025-01-02,94591.78,97839.5,94392.0,96984.79,21970.48948,97803.7035,4058.7115496384467,105921.1265992769,89686.2804007231,False,False,False,False,16234.846198553802,False,False,False,False,False
2025-01-03,96984.79,98976.91,96100.01,98174.18,15253.82936,97641.4125,3970.4337195650387,105582.27993913008,89700.54506086993,False,False,False,False,15881.734878260148,False,False,False,False,False
2025-01-04,98174.17,98778.43,97514.79,98220.5,8990.05651,97329.238,3637.243423599713,104603.72484719942,90054.75115280057,False,False,False,False,14548.973694398854,False,False,False,False,False
2025-01-05,98220.51,98836.85,97276.79,98363.61,8095.63723,96944.4855,3019.8264326477583,102984.13836529551,90904.83263470448,False,False,False,False,12079.305730591033,True,False,False,False,False
2025-01-06,98363.61,102480.0,97920.0,102235.6,25263.43375,96749.57849999999,2471.5369349583607,101692.65236991672,91806.50463008326,True,False,False,False,9886.147739833454,True,False,False,False,False
2025-01-07,102235.6,102724.38,96181.81,96954.61,32059.87537,96587.1085,2335.564988630379,101258.23847726076,91915.97852273924,False,False,True,False,9342.25995452152,True,False,False,False,False
